MonthYear,Station,Station_Type ,Entry_Exit,Trip
2019-01,Canterbury Station,Train,Exit,64410
2019-02,Canterbury Station,Train,Entry,78670
2019-02,Canterbury Station,Train,Exit,70740
2019-03,Canterbury Station,Train,Entry,90350
2019-03,Canterbury Station,Train,Exit,81330
2019-04,Canterbury Station,Train,Entry,81470
2019-04,Canterbury Station,Train,Exit,73760
2019-05,Canterbury Station,Train,Entry,93440
2019-05,Canterbury Station,Train,Exit,84230
2019-06,Canterbury Station,Train,Entry,79250
2019-06,Canterbury Station,Train,Exit,70670
2019-07,Canterbury Station,Train,Entry,85110
2019-07,Canterbury Station,Train,Exit,76940
2019-08,Canterbury Station,Train,Entry,83910
2019-08,Canterbury Station,Train,Exit,74800
2019-09,Canterbury Station,Train,Entry,80440
2019-09,Canterbury Station,Train,Exit,72220
2019-10,Canterbury Station,Train,Entry,85830
2019-10,Canterbury Station,Train,Exit,76520
2019-11,Canterbury Station,Train,Entry,81680
2019-11,Canterbury Station,Train,Exit,72980
2019-12,Canterbury Station,Train,Entry,69760
2019-12,Canterbury Station,Train,Exit,60700
2020-01,Canterbury Station,Train,Entry,67250
2020-01,Canterbury Station,Train,Exit,61420
2020-02,Canterbury Station,Train,Entry,75730
2020-02,Canterbury Station,Train,Exit,66570
2020-03,Canterbury Station,Train,Entry,56440
2020-03,Canterbury Station,Train,Exit,51210
2020-04,Canterbury Station,Train,Entry,21320
2020-04,Canterbury Station,Train,Exit,19620
2020-05,Canterbury Station,Train,Entry,28780
2020-05,Canterbury Station,Train,Exit,26180
2020-06,Canterbury Station,Train,Entry,43750
2020-06,Canterbury Station,Train,Exit,38870
2020-07,Canterbury Station,Train,Entry,47600
2020-07,Canterbury Station,Train,Exit,42240
2020-08,Canterbury Station,Train,Entry,43510
2020-08,Canterbury Station,Train,Exit,38990
2020-09,Canterbury Station,Train,Entry,46630
2020-09,Canterbury Station,Train,Exit,41690
2020-10,Canterbury Station,Train,Entry,46500
2020-10,Canterbury Station,Train,Exit,41510
2020-11,Canterbury Station,Train,Entry,49350
2020-11,Canterbury Station,Train,Exit,44260
2020-12,Canterbury Station,Train,Entry,41720
2020-12,Canterbury Station,Train,Exit,36630
2021-01,Canterbury Station,Train,Entry,37810
2021-01,Canterbury Station,Train,Exit,34020
2021-02,Canterbury Station,Train,Entry,48410
2021-02,Canterbury Station,Train,Exit,43360
2021-03,Canterbury Station,Train,Entry,51760
2021-03,Canterbury Station,Train,Exit,45920
2021-04,Canterbury Station,Train,Entry,50900
2021-04,Canterbury Station,Train,Exit,45340
2021-05,Canterbury Station,Train,Entry,51640
2021-05,Canterbury Station,Train,Exit,45540
2021-06,Canterbury Station,Train,Entry,40410
2021-06,Canterbury Station,Train,Exit,36070
2021-07,Canterbury Station,Train,Entry,9010
2021-07,Canterbury Station,Train,Exit,8410
2021-08,Canterbury Station,Train,Entry,9880
2021-08,Canterbury Station,Train,Exit,9430
2021-09,Canterbury Station,Train,Entry,12850
2021-09,Canterbury Station,Train,Exit,12060
2021-10,Canterbury Station,Train,Entry,22690
2021-10,Canterbury Station,Train,Exit,20080
2021-11,Canterbury Station,Train,Entry,36030
2021-11,Canterbury Station,Train,Exit,31320
2021-12,Canterbury Station,Train,Entry,30580
2021-12,Canterbury Station,Train,Exit,26720
2022-01,Canterbury Station,Train,Entry,22820
2022-01,Canterbury Station,Train,Exit,20520
2022-02,Canterbury Station,Train,Entry,30720
2022-02,Canterbury Station,Train,Exit,27580
2022-03,Canterbury Station,Train,Entry,35890
2022-03,Canterbury Station,Train,Exit,30530
2022-04,Canterbury Station,Train,Entry,41580
2022-04,Canterbury Station,Train,Exit,36610
2022-05,Canterbury Station,Train,Entry,45990
2022-05,Canterbury Station,Train,Exit,40320
2022-06,Canterbury Station,Train,Entry,48490
2022-06,Canterbury Station,Train,Exit,43010
2022-07,Canterbury Station,Train,Entry,27360
2022-07,Canterbury Station,Train,Exit,22770
2022-08,Canterbury Station,Train,Entry,38610
2022-08,Canterbury Station,Train,Exit,32130
2022-09,Canterbury Station,Train,Entry,34880
2022-09,Canterbury Station,Train,Exit,28530
2022-10,Canterbury Station,Train,Entry,38490
2022-10,Canterbury Station,Train,Exit,32510
2022-11,Canterbury Station,Train,Entry,37300
2022-11,Canterbury Station,Train,Exit,32280
2022-12,Canterbury Station,Train,Entry,48320
2022-12,Canterbury Station,Train,Exit,41710
2023-01,Canterbury Station,Train,Entry,46300
2023-01,Canterbury Station,Train,Exit,41020
2023-02,Canterbury Station,Train,Entry,48800
2023-02,Canterbury Station,Train,Exit,42460
2023-03,Canterbury Station,Train,Entry,60560
2023-03,Canterbury Station,Train,Exit,52570
2023-04,Canterbury Station,Train,Entry,42620
2023-04,Canterbury Station,Train,Exit,37680
2023-05,Canterbury Station,Train,Entry,54720
2023-05,Canterbury Station,Train,Exit,48170
2023-06,Canterbury Station,Train,Entry,58280
2023-06,Canterbury Station,Train,Exit,52320
2023-07,Canterbury Station,Train,Entry,39240
2023-07,Canterbury Station,Train,Exit,34860
2023-08,Canterbury Station,Train,Entry,57440
2023-08,Canterbury Station,Train,Exit,51620
2023-09,Canterbury Station,Train,Entry,43730
2023-09,Canterbury Station,Train,Exit,39050
2023-10,Canterbury Station,Train,Entry,46110
2023-10,Canterbury Station,Train,Exit,40760
2023-11,Canterbury Station,Train,Entry,56570
2023-11,Canterbury Station,Train,Exit,50720
2023-12,Canterbury Station,Train,Entry,48090
2023-12,Canterbury Station,Train,Exit,42090
2024-01,Canterbury Station,Train,Entry,12060
2024-01,Canterbury Station,Train,Exit,9800
2024-02,Canterbury Station,Train,Entry,51800
2024-02,Canterbury Station,Train,Exit,46030
2024-03,Canterbury Station,Train,Entry,59090
2024-03,Canterbury Station,Train,Exit,51850
2024-04,Canterbury Station,Train,Entry,33920
2024-04,Canterbury Station,Train,Exit,29240
2024-05,Canterbury Station,Train,Entry,56640
2024-05,Canterbury Station,Train,Exit,50240
2024-06,Canterbury Station,Train,Entry,48640
2024-06,Canterbury Station,Train,Exit,43530
2016-07,Caringbah Station,Train,Entry,61220
2016-07,Caringbah Station,Train,Exit,58310
2016-08,Caringbah Station,Train,Entry,76970
2016-08,Caringbah Station,Train,Exit,72830
2016-09,Caringbah Station,Train,Entry,71070
2016-09,Caringbah Station,Train,Exit,67790
2016-10,Caringbah Station,Train,Entry,69520
2016-10,Caringbah Station,Train,Exit,66540
2016-11,Caringbah Station,Train,Entry,76610
2016-11,Caringbah Station,Train,Exit,72810
2016-12,Caringbah Station,Train,Entry,68060
2016-12,Caringbah Station,Train,Exit,63280
2017-01,Caringbah Station,Train,Entry,57230
2017-01,Caringbah Station,Train,Exit,55270
2017-02,Caringbah Station,Train,Entry,71980
2017-02,Caringbah Station,Train,Exit,68070
2017-03,Caringbah Station,Train,Entry,83220
2017-03,Caringbah Station,Train,Exit,78360
2017-04,Caringbah Station,Train,Entry,65840
2017-04,Caringbah Station,Train,Exit,62840
2017-05,Caringbah Station,Train,Entry,83590
2017-05,Caringbah Station,Train,Exit,79910
2017-06,Caringbah Station,Train,Entry,72580
2017-06,Caringbah Station,Train,Exit,69130
2017-07,Caringbah Station,Train,Entry,69290
2017-07,Caringbah Station,Train,Exit,66770
2017-08,Caringbah Station,Train,Entry,80370
2017-08,Caringbah Station,Train,Exit,76400
2017-09,Caringbah Station,Train,Entry,74540
2017-09,Caringbah Station,Train,Exit,71330
2017-10,Caringbah Station,Train,Entry,76420
2017-10,Caringbah Station,Train,Exit,72720
2017-11,Caringbah Station,Train,Entry,76920
2017-11,Caringbah Station,Train,Exit,72390
2017-12,Caringbah Station,Train,Entry,69980
2017-12,Caringbah Station,Train,Exit,65860
2018-01,Caringbah Station,Train,Entry,64670
2018-01,Caringbah Station,Train,Exit,63300
2018-02,Caringbah Station,Train,Entry,75340
2018-02,Caringbah Station,Train,Exit,71760
2018-03,Caringbah Station,Train,Entry,80320
2018-03,Caringbah Station,Train,Exit,76110
2018-04,Caringbah Station,Train,Entry,72950
2018-04,Caringbah Station,Train,Exit,69800
2018-05,Caringbah Station,Train,Entry,87140
2018-05,Caringbah Station,Train,Exit,82530
2018-06,Caringbah Station,Train,Entry,73350
2018-06,Caringbah Station,Train,Exit,69030
2018-07,Caringbah Station,Train,Entry,75200
2018-07,Caringbah Station,Train,Exit,71550
2018-08,Caringbah Station,Train,Entry,80830
2018-08,Caringbah Station,Train,Exit,75820
2018-09,Caringbah Station,Train,Entry,77320
2018-09,Caringbah Station,Train,Exit,72620
2018-10,Caringbah Station,Train,Entry,78260
2018-10,Caringbah Station,Train,Exit,74880
2018-11,Caringbah Station,Train,Entry,83170
2018-11,Caringbah Station,Train,Exit,77890
2018-12,Caringbah Station,Train,Entry,68370
2018-12,Caringbah Station,Train,Exit,63540
2019-01,Caringbah Station,Train,Entry,67040
2019-01,Caringbah Station,Train,Exit,64550
2019-02,Caringbah Station,Train,Entry,79790
2019-02,Caringbah Station,Train,Exit,75320
2019-03,Caringbah Station,Train,Entry,82440
2019-03,Caringbah Station,Train,Exit,77660
2019-04,Caringbah Station,Train,Entry,71560
2019-04,Caringbah Station,Train,Exit,68300
2019-05,Caringbah Station,Train,Entry,88740
2019-05,Caringbah Station,Train,Exit,83580
2019-06,Caringbah Station,Train,Entry,73280
2019-06,Caringbah Station,Train,Exit,68320
2019-07,Caringbah Station,Train,Entry,60660
2019-07,Caringbah Station,Train,Exit,57530
2019-08,Caringbah Station,Train,Entry,82690
2019-08,Caringbah Station,Train,Exit,77050
2019-09,Caringbah Station,Train,Entry,79180
2019-09,Caringbah Station,Train,Exit,74420
2019-10,Caringbah Station,Train,Entry,80960
2019-10,Caringbah Station,Train,Exit,77200
2019-11,Caringbah Station,Train,Entry,83180
2019-11,Caringbah Station,Train,Exit,76890
2019-12,Caringbah Station,Train,Entry,68540
2019-12,Caringbah Station,Train,Exit,62880
2020-01,Caringbah Station,Train,Entry,65170
2020-01,Caringbah Station,Train,Exit,62820
2020-02,Caringbah Station,Train,Entry,78620
2020-02,Caringbah Station,Train,Exit,72350
2020-03,Caringbah Station,Train,Entry,56620
2020-03,Caringbah Station,Train,Exit,53170
2020-04,Caringbah Station,Train,Entry,15000
2020-04,Caringbah Station,Train,Exit,15250
2020-05,Caringbah Station,Train,Entry,25310
2020-05,Caringbah Station,Train,Exit,24740
2020-06,Caringbah Station,Train,Entry,36900
2020-06,Caringbah Station,Train,Exit,35040
2020-07,Caringbah Station,Train,Entry,40380
2020-07,Caringbah Station,Train,Exit,39260
2020-08,Caringbah Station,Train,Entry,39590
2020-08,Caringbah Station,Train,Exit,37960
2020-09,Caringbah Station,Train,Entry,43120
2020-09,Caringbah Station,Train,Exit,41150
2020-10,Caringbah Station,Train,Entry,44340
2020-10,Caringbah Station,Train,Exit,43010
2020-11,Caringbah Station,Train,Entry,47100
2020-11,Caringbah Station,Train,Exit,44150
2020-12,Caringbah Station,Train,Entry,39960
2020-12,Caringbah Station,Train,Exit,38440
2021-01,Caringbah Station,Train,Entry,34650
2021-01,Caringbah Station,Train,Exit,34350
2021-02,Caringbah Station,Train,Entry,48500
2021-02,Caringbah Station,Train,Exit,45490
2021-03,Caringbah Station,Train,Entry,57480
2021-03,Caringbah Station,Train,Exit,53170
2021-04,Caringbah Station,Train,Entry,52690
2021-04,Caringbah Station,Train,Exit,49230
2021-05,Caringbah Station,Train,Entry,56820
2021-05,Caringbah Station,Train,Exit,52180
2021-06,Caringbah Station,Train,Entry,45560
2021-06,Caringbah Station,Train,Exit,42370
2021-07,Caringbah Station,Train,Entry,15140
2021-07,Caringbah Station,Train,Exit,15670
2021-08,Caringbah Station,Train,Entry,13600
2021-08,Caringbah Station,Train,Exit,14030
2021-09,Caringbah Station,Train,Entry,14290
2021-09,Caringbah Station,Train,Exit,14810
2021-10,Caringbah Station,Train,Entry,27540
2021-10,Caringbah Station,Train,Exit,26890
2021-11,Caringbah Station,Train,Entry,41170
2021-11,Caringbah Station,Train,Exit,37940
2021-12,Caringbah Station,Train,Entry,37920
2021-12,Caringbah Station,Train,Exit,35400
2022-01,Caringbah Station,Train,Entry,25650
2022-01,Caringbah Station,Train,Exit,24840
2022-02,Caringbah Station,Train,Entry,35320
2022-02,Caringbah Station,Train,Exit,32510
2022-03,Caringbah Station,Train,Entry,45700
2022-03,Caringbah Station,Train,Exit,41760
2022-04,Caringbah Station,Train,Entry,42080
2022-04,Caringbah Station,Train,Exit,38880
2022-05,Caringbah Station,Train,Entry,51550
2022-05,Caringbah Station,Train,Exit,47210
2022-06,Caringbah Station,Train,Entry,48460
2022-06,Caringbah Station,Train,Exit,44260
2022-07,Caringbah Station,Train,Entry,40470
2022-07,Caringbah Station,Train,Exit,37620
2022-08,Caringbah Station,Train,Entry,50260
2022-08,Caringbah Station,Train,Exit,44250
2022-09,Caringbah Station,Train,Entry,49350
2022-09,Caringbah Station,Train,Exit,44440
2022-10,Caringbah Station,Train,Entry,51840
2022-10,Caringbah Station,Train,Exit,48330
2022-11,Caringbah Station,Train,Entry,43300
2022-11,Caringbah Station,Train,Exit,40380
2022-12,Caringbah Station,Train,Entry,51150
2022-12,Caringbah Station,Train,Exit,47330
2023-01,Caringbah Station,Train,Entry,43840
2023-01,Caringbah Station,Train,Exit,42660
2023-02,Caringbah Station,Train,Entry,56890
2023-02,Caringbah Station,Train,Exit,52800
2023-03,Caringbah Station,Train,Entry,64970
2023-03,Caringbah Station,Train,Exit,59730
2023-04,Caringbah Station,Train,Entry,51280
2023-04,Caringbah Station,Train,Exit,49100
2023-05,Caringbah Station,Train,Entry,62430
2023-05,Caringbah Station,Train,Exit,58650
2023-06,Caringbah Station,Train,Entry,60840
2023-06,Caringbah Station,Train,Exit,56950
2023-07,Caringbah Station,Train,Entry,55170
2023-07,Caringbah Station,Train,Exit,52450
2023-08,Caringbah Station,Train,Entry,66960
2023-08,Caringbah Station,Train,Exit,62600
2023-09,Caringbah Station,Train,Entry,62400
2023-09,Caringbah Station,Train,Exit,59560
2023-10,Caringbah Station,Train,Entry,57820
2023-10,Caringbah Station,Train,Exit,55150
2023-11,Caringbah Station,Train,Entry,62290
2023-11,Caringbah Station,Train,Exit,58780
2023-12,Caringbah Station,Train,Entry,56000
2023-12,Caringbah Station,Train,Exit,52180
2024-01,Caringbah Station,Train,Entry,51000
2024-01,Caringbah Station,Train,Exit,50020
2024-02,Caringbah Station,Train,Entry,60580
2024-02,Caringbah Station,Train,Exit,56390
2024-03,Caringbah Station,Train,Entry,59570
2024-03,Caringbah Station,Train,Exit,54960
2024-04,Caringbah Station,Train,Entry,56020
2024-04,Caringbah Station,Train,Exit,52440
2024-05,Caringbah Station,Train,Entry,62940
2024-05,Caringbah Station,Train,Exit,58480
2024-06,Caringbah Station,Train,Entry,51850
2024-06,Caringbah Station,Train,Exit,47740
2016-07,Carlton Station,Train,Entry,62230
2016-07,Carlton Station,Train,Exit,57240
2016-08,Carlton Station,Train,Entry,75860
2016-08,Carlton Station,Train,Exit,69480
2016-09,Carlton Station,Train,Entry,70920
2016-09,Carlton Station,Train,Exit,65040
2016-10,Carlton Station,Train,Entry,66380
2016-10,Carlton Station,Train,Exit,60640
2016-11,Carlton Station,Train,Entry,71950
2016-11,Carlton Station,Train,Exit,66040
2016-12,Carlton Station,Train,Entry,64420
2016-12,Carlton Station,Train,Exit,57870
2017-01,Carlton Station,Train,Entry,58630
2017-01,Carlton Station,Train,Exit,55390
2017-02,Carlton Station,Train,Entry,65710
2017-02,Carlton Station,Train,Exit,60590
2017-03,Carlton Station,Train,Entry,80390
2017-03,Carlton Station,Train,Exit,74490
2017-04,Carlton Station,Train,Entry,65170
2017-04,Carlton Station,Train,Exit,59860
2017-05,Carlton Station,Train,Entry,82100
2017-05,Carlton Station,Train,Exit,76190
2017-06,Carlton Station,Train,Entry,74440
2017-06,Carlton Station,Train,Exit,67010
2017-07,Carlton Station,Train,Entry,72340
2017-07,Carlton Station,Train,Exit,66870
2017-08,Carlton Station,Train,Entry,81540
2017-08,Carlton Station,Train,Exit,74270
2017-09,Carlton Station,Train,Entry,76170
2017-09,Carlton Station,Train,Exit,69500
2017-10,Carlton Station,Train,Entry,77660
2017-10,Carlton Station,Train,Exit,70490
2017-11,Carlton Station,Train,Entry,76520
2017-11,Carlton Station,Train,Exit,68970
2017-12,Carlton Station,Train,Entry,68610
2017-12,Carlton Station,Train,Exit,60920
2018-01,Carlton Station,Train,Entry,67370
2018-01,Carlton Station,Train,Exit,61600
2018-02,Carlton Station,Train,Entry,71780
2018-02,Carlton Station,Train,Exit,64600
2018-03,Carlton Station,Train,Entry,79820
2018-03,Carlton Station,Train,Exit,72030
2018-04,Carlton Station,Train,Entry,76030
2018-04,Carlton Station,Train,Exit,69410
2018-05,Carlton Station,Train,Entry,87560
2018-05,Carlton Station,Train,Exit,79710
2018-06,Carlton Station,Train,Entry,74920
2018-06,Carlton Station,Train,Exit,67430
2018-07,Carlton Station,Train,Entry,79900
2018-07,Carlton Station,Train,Exit,73050
2018-08,Carlton Station,Train,Entry,87990
2018-08,Carlton Station,Train,Exit,79920
2018-09,Carlton Station,Train,Entry,78350
2018-09,Carlton Station,Train,Exit,70940
2018-10,Carlton Station,Train,Entry,81480
2018-10,Carlton Station,Train,Exit,74390
2018-11,Carlton Station,Train,Entry,82020
2018-11,Carlton Station,Train,Exit,75150
2018-12,Carlton Station,Train,Entry,68700
2018-12,Carlton Station,Train,Exit,61430
2019-01,Carlton Station,Train,Entry,72850
2019-01,Carlton Station,Train,Exit,68190
2019-02,Carlton Station,Train,Entry,76140
2019-02,Carlton Station,Train,Exit,69440
2019-03,Carlton Station,Train,Entry,81700
2019-03,Carlton Station,Train,Exit,74470
2019-04,Carlton Station,Train,Entry,77840
2019-04,Carlton Station,Train,Exit,71140
2019-05,Carlton Station,Train,Entry,87780
2019-05,Carlton Station,Train,Exit,79970
2019-06,Carlton Station,Train,Entry,71110
2019-06,Carlton Station,Train,Exit,64850
2019-07,Carlton Station,Train,Entry,81090
2019-07,Carlton Station,Train,Exit,73340
2019-08,Carlton Station,Train,Entry,82370
2019-08,Carlton Station,Train,Exit,75300
2019-09,Carlton Station,Train,Entry,80680
2019-09,Carlton Station,Train,Exit,73470
2019-10,Carlton Station,Train,Entry,83070
2019-10,Carlton Station,Train,Exit,75860
2019-11,Carlton Station,Train,Entry,83770
2019-11,Carlton Station,Train,Exit,76180
2019-12,Carlton Station,Train,Entry,70020
2019-12,Carlton Station,Train,Exit,63310
2020-01,Carlton Station,Train,Entry,72940
2020-01,Carlton Station,Train,Exit,68290
2020-02,Carlton Station,Train,Entry,75750
2020-02,Carlton Station,Train,Exit,70300
2020-03,Carlton Station,Train,Entry,59880
2020-03,Carlton Station,Train,Exit,55530
2020-04,Carlton Station,Train,Entry,20490
2020-04,Carlton Station,Train,Exit,19920
2020-05,Carlton Station,Train,Entry,28460
2020-05,Carlton Station,Train,Exit,26990
2020-06,Carlton Station,Train,Entry,36970
